   alt                        press                      den                        temp                       eddy                       H2SO4aer                   C2H2aer                    C2H4aer                    C2H6aer                    HCNaer                     C4H4aer                    CH3CNaer                   HCCCNaer                   N2Oaer                     NH3aer                     S8aer                      HCaer1                     HCaer2                     HCaer3                     He                         H                          H2                         H2O                        OH                         O                          O2                         CO                         CO2                        HCO                        H2CO                       C                          CH                         CH2                        CH3                        CH4                        S                          S2                         S3                         S4                         H2S                        HS                         SO                         SO2                        CS                         CS2                        OCS                        CN                         HCN                        N                          NH                         NH2                        NH3                        C2                         C2H                        C2H2                       C2H4                       NO                         HNO                        HO2                        HNCO                       N2O                        H2O2                       O3                         NO2                        NO3                        SO3                        HNO2                       HNO3                       H2SO4                      HCl                        Cl                         Cl2                        HOCl                       N2H4                       ClO                        C2H6                       CH3OH                      CH2CO                      CH3CHO                     C3H4                       C3H6                       C4H2                       C4H4                       OClO                       HCS                        C2H3                       C2H5                       NCO                        HCCO                       NNH                        HSO                        CH3O                       H2COH                      H2CN                       N2H2                       C4H                        HCNOH                      C2H2OH                     CH3CO                      CH2CHO                     C2H3OH                     C2H4OH                     CH3O2                      HSO3                       N2H3                       NH2CO                      HS4                        C4H3                       CH2N2                      CH2CN                      CH3CN                      HCCCN                      N2                         H2SO4aer_r                 C2H2aer_r                  C2H4aer_r                  C2H6aer_r                  HCNaer_r                   C4H4aer_r                  CH3CNaer_r                 HCCCNaer_r                 N2Oaer_r                   NH3aer_r                   S8aer_r                    HCaer1_r                   HCaer2_r                   HCaer3_r                   
   5.00000000000000000E-001   9.53330490370961292E-001   2.51088895774500045E+019   2.75000000000000000E+002   9.92841389999998937E+004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   8.11991355724382004E-027   2.69748472034667950E-018   7.48443792426824866E-029   2.12371970694958327E-029   7.20923351580113239E-015   2.62384783036019326E-004   4.47873251186718582E-003   2.26240142615271101E-017   9.17596937714453178E-015   3.40326045056054888E-019   1.63949341272876615E-004   2.00000000000000004E-002   3.91726588972453906E-012   5.10844372415950854E-010   1.91276385197823146E-038   1.62803044805332291E-028   2.01401069549740729E-017   3.82176932258763205E-013   5.00000000000000010E-004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.51478505747709182E-033   1.40353060065119152E-011   7.05464252586889781E-023   7.29941092686029777E-022   2.81559249673664497E-017   1.43342266436583425E-013   9.99999999999999929E-041   3.98519142446733789E-028   7.51737370647954910E-016   3.33034225865254045E-011   3.30808339618800686E-015   4.30641175278140571E-014   3.28478484681302602E-018   1.05073815299960802E-013   5.94502344429383941E-016   1.97054771684583142E-020   1.09959510837597171E-024   5.87833017745870408E-019   6.22956222180404328E-020   9.99999999999999929E-041   1.60077987697700241E-013   2.40896272567130195E-020   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.57189446327173526E-019   9.99999999999999929E-041   7.57181886418467383E-007   2.25961218432358310E-011   7.99542029619268661E-013   1.84736269241272479E-011   4.52108288512316074E-020   5.74717116917478952E-018   4.87247474445246650E-026   1.71584843444227563E-028   9.99999999999999929E-041   9.99999999999999929E-041   1.83862215081978076E-021   7.10540387277818339E-013   6.95342653168221870E-020   5.41051994464279799E-025   2.99894052292655495E-026   9.99999999999999929E-041   1.40073711843918780E-017   1.46797191755668544E-017   4.03901959742029271E-019   2.44123082439045505E-017   1.12998439800651226E-036   1.58677387352323778E-022   3.93945222784739923E-032   1.11975869190913265E-014   4.98738983630501457E-016   1.20355869835650020E-012   2.55946313711668756E-015   2.82486528769954474E-022   9.99999999999999929E-041   6.92791721758937060E-021   6.05655455025551815E-011   9.99999999999999929E-041   2.85921104086513122E-030   4.58182348840957510E-013   1.10925097120416690E-020   2.10473864476068371E-014   5.56916033625839911E-021   9.74594175514139849E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   1.50000000000000000E+000   8.42801096246451609E-001   2.28628595168508355E+019   2.67000000000000000E+002   9.92841389999998937E+004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   8.11995592148381532E-027   2.07124206272083154E-018   7.48447697303131454E-029   2.12372096899031608E-029   1.14323675058351076E-014   2.62411518596772125E-004   3.16066514816773590E-003   3.39415584076658471E-017   2.43225114648375505E-014   1.93743351703875345E-018   1.63967697206156060E-004   1.99999721499664607E-002   4.68956309223352069E-012   5.56803846005154876E-010   1.20790226356465497E-037   6.49056463354848454E-028   5.18639141633229542E-017   4.57242553407428802E-013   4.99988514323530852E-004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.29815081107291123E-034   1.41390193453252713E-011   8.16916391677097818E-023   8.10818311307935147E-022   4.14190102670184920E-017   1.32125282199159047E-013   9.99999999999999929E-041   7.43484021441933080E-028   7.54642132655971490E-016   2.97840196351181790E-011   4.38689235153736462E-015   5.30959274853386353E-014   1.06647470473290567E-017   6.59481414117106963E-014   5.95316802045061610E-016   3.13392407844690906E-020   1.20772578592118162E-023   1.45852861079843532E-018   1.58305421538523725E-019   9.99999999999999929E-041   1.60137290049835848E-013   3.67907719595276468E-020   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.83377343482775784E-019   9.99999999999999929E-041   7.57167499679517653E-007   2.25634623793518976E-011   9.25062974980076175E-013   1.98348342642584077E-011   4.49853872849883390E-020   2.89967897226399870E-018   4.89851910934018809E-026   1.44767314829220494E-028   9.99999999999999929E-041   9.99999999999999929E-041   4.25033925690514835E-021   6.71756653232756374E-013   9.76885744424617052E-020   2.51854723740546175E-024   2.61377505081067572E-026   9.99999999999999929E-041   1.60762069170496970E-017   1.91447738785632641E-017   2.96615863787037615E-019   2.44251059239210538E-017   2.38176418149273530E-036   4.72764237283183666E-022   6.81306356603429010E-032   2.12654251157578443E-014   3.00446554210509742E-016   1.20109597944690308E-012   1.71217780176910730E-015   1.50352944593808331E-021   9.99999999999999929E-041   1.01854518387081045E-020   6.06046958834268444E-011   9.99999999999999929E-041   6.01409061832453837E-030   6.04456098311282003E-013   6.77348695194658278E-021   2.10431002008978577E-014   5.60690335143481203E-021   9.75912237091463242E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   2.50000000000000000E+000   7.42264390715823286E-001   2.07675484193569997E+019   2.58875000000000000E+002   9.92841389999998937E+004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.96937270954598367E-027   1.47165513354326672E-018   9.18915585290134869E-029   2.12372237807200154E-029   1.48314218758927148E-014   2.62439463165725011E-004   1.91175333619005667E-003   3.88479259994318452E-017   5.65368832822551427E-014   1.30572559249787353E-017   1.63989436566863326E-004   1.99999433766978457E-002   4.96421985140215630E-012   5.21467228186423077E-010   5.77611600946965261E-037   2.40500353044698832E-027   1.52118116154650470E-016   5.14538209836293367E-013   4.99975944575718908E-004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.80116469654671945E-034   1.42537364254124596E-011   1.01382270633347199E-022   9.24613484995699101E-022   5.46037741008860463E-017   1.13880265820642520E-013   9.99999999999999929E-041   1.20355091946700893E-027   7.62547779989493991E-016   2.35828399699418581E-011   7.01239183568525508E-015   6.85904181757126088E-014   4.35088472143934530E-017   3.82672481648680676E-014   5.97569194814682386E-016   7.04296729458110035E-020   1.46516191452731382E-022   4.16947823344534818E-018   5.50878973633700646E-019   9.99999999999999929E-041   1.60299311328078807E-013   7.92532145069357841E-020   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.11041608681733860E-019   9.99999999999999929E-041   7.57135286835773141E-007   2.24965051931164246E-011   1.21470081502004181E-012   1.94371805113878832E-011   4.45886690356157944E-020   1.08057607558421365E-018   4.95319597381133554E-026   1.13546825802710332E-028   9.99999999999999929E-041   9.99999999999999929E-041   8.28459090592236669E-021   4.88874814917530627E-013   8.55591777822010943E-020   1.12723931267531509E-023   1.78632683509406156E-026   9.99999999999999929E-041   1.63487419148448051E-017   1.98481939679083205E-017   1.67651862296245881E-019   2.43677183984526054E-017   4.43070452215054078E-036   1.13506641139929110E-021   9.14788349163004944E-032   3.90402085456556156E-014   1.40419435682175751E-016   1.19631486976687050E-012   8.00290458672494465E-016   9.57153612475170249E-021   9.99999999999999929E-041   1.37080787821720708E-020   6.06323631965757006E-011   9.99999999999999929E-041   1.06171021404597022E-029   8.74474190672096692E-013   3.34468678620385267E-021   2.10373539345427970E-014   5.64258673695591109E-021   9.77161140635871783E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   3.50000000000000000E+000   6.50974008195704612E-001   1.88505169338123674E+019   2.50125000000000000E+002   9.92841389999998937E+004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.47038461738879472E-026   1.03148909333621428E-018   1.35531028949140751E-028   2.12372395557841104E-029   1.72857984747853900E-014   2.62468738244244783E-004   1.04492779573255880E-003   3.85814944726388044E-017   1.24892220231055506E-013   1.16424881663117912E-016   1.64014878679953104E-004   1.99999177181348110E-002   4.86416857108887988E-012   4.29407080113104943E-010   2.28034271079078191E-036   8.29592732379663455E-027   4.65023880164348720E-016   5.65213223001744307E-013   4.99962175015836521E-004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   4.30223204089895256E-034   1.43815854791560459E-011   1.27938754151066507E-022   9.86871878344291942E-022   6.48316790143560815E-017   9.13806173890491531E-014   9.99999999999999929E-041   1.82384806543907385E-027   7.77995049040173436E-016   1.66665334003060354E-011   1.26939362489746311E-014   8.52841997046523120E-014   2.10925929494534664E-016   2.27338918486191932E-014   6.01988496447601591E-016   2.31428915221921027E-019   2.28392391459182355E-021   1.37979575696415667E-017   2.06734117688743227E-018   9.99999999999999929E-041   1.60597256189314961E-013   2.07194811022703614E-019   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.14786859763684890E-019   9.99999999999999929E-041   7.57081948311995242E-007   2.24084887538843029E-011   1.69643195930317998E-012   1.77610627542346734E-011   4.40528293741019222E-020   3.88653261539942657E-019   5.03124198349233841E-026   8.45064572998275561E-029   9.99999999999999929E-041   9.99999999999999929E-041   1.74648055794525520E-020   2.89585324276680696E-013   5.51089767066284588E-020   4.94628313726768964E-023   1.01130746170085279E-026   9.99999999999999929E-041   1.83816093744067696E-017   1.75163011533883863E-017   7.39677190427116360E-020   2.40556450461213611E-017   7.91854993107275631E-036   2.66139026874788327E-021   1.10048082407524026E-031   7.23607662880712348E-014   5.68807236732611565E-017   1.19060569019451565E-012   2.84737787769921205E-016   7.57031190039847545E-020   9.99999999999999929E-041   1.50514093489343052E-020   6.06478511337806819E-011   9.99999999999999929E-041   1.75261517829481359E-029   1.21755822871341097E-012   1.35144618182935121E-021   2.10332052643558218E-014   5.67330159124160978E-021   9.78027951040537191E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   4.50000000000000000E+000   5.68358404224566960E-001   1.70107568774464348E+019   2.42000000000000000E+002   9.92841389999998937E+004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.38378184970800629E-026   7.55193944204725575E-019   2.19722379479507572E-028   2.12372572813649955E-029   1.91563156441785438E-014   2.62499741221468882E-004   5.39641526557137078E-004   3.63243168198893176E-017   2.56909639770513953E-013   1.19223600868797379E-015   1.64044166646925768E-004   1.99998939764256395E-002   4.58335256290124451E-012   3.29588882973418865E-010   7.20128007934868498E-036   2.39112767536037756E-026   1.24790546884480848E-015   6.17771934026669425E-013   4.99947047211370598E-004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.28634875764061491E-033   1.45240386512147087E-011   1.64239152884233228E-022   9.86859202661831763E-022   6.62534634216448788E-017   6.74070927736603190E-014   9.99999999999999929E-041   2.66661373378076839E-027   8.03298883216491162E-016   1.06010292288028414E-011   2.40120984804833770E-014   9.78056680594097576E-014   1.10656989124387289E-015   1.42677851293887858E-014   6.09453634434442749E-016   9.37552805678405774E-019   3.79317363765358087E-020   4.54183093281607084E-017   7.36230413853887480E-018   9.99999999999999929E-041   1.61024999793506773E-013   5.97539427727627607E-019   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.73311141604939085E-019   9.99999999999999929E-041   7.57002855211988414E-007   2.23043618557141337E-011   2.25659652703619263E-012   1.54158288740184762E-011   4.34092373351426687E-020   3.02115298553993740E-019   5.11971006632133844E-026   6.21962175035742946E-029   9.99999999999999929E-041   9.99999999999999929E-041   5.34428719785268151E-020   1.64700507878447671E-013   3.26583445520545081E-020   1.81473302198223013E-022   5.46839931487304466E-027   9.99999999999999929E-041   2.62168419841646174E-017   1.43084154723395209E-017   2.88679429111252967E-020   2.32886833642530738E-017   1.35941678530152106E-035   5.82644862794562267E-021   1.26859044410470317E-031   1.13064834602365403E-013   2.31350255289949844E-017   1.18486641998764671E-012   8.80630783192206813E-017   6.27054916305627995E-019   9.99999999999999929E-041   1.20795116738068593E-020   6.06562581690511073E-011   9.99999999999999929E-041   2.69898229782547399E-029   1.46959886126038369E-012   5.06638130529661459E-022   2.10306123379399970E-014   5.69540630004663285E-021   9.78533216074934931E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   5.50000000000000000E+000   4.93966459378337608E-001   1.52896773555125228E+019   2.34000000000000000E+002   9.92841389999998937E+004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   3.95531229101083153E-026   6.04979932437959909E-019   3.64576409654337387E-028   2.12372772904820492E-029   2.15445241578068485E-014   2.62533063033672156E-004   2.66457814557214648E-004   3.41155922886315971E-017   5.05458597854585255E-013   1.16291382914714660E-014   1.64077474064857433E-004   1.99998699282073374E-002   4.25672243793744552E-012   2.49351676495999450E-010   1.85720894519756783E-035   5.55359483115878559E-026   2.66399139019808679E-015   6.47333107106686691E-013   4.99930360266809324E-004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   3.65271209490769247E-033   1.46828817116579741E-011   2.07112493188135417E-022   8.86577685942784858E-022   5.52406421923752839E-017   4.49085400330420124E-014   9.99999999999999929E-041   3.79475111835666404E-027   8.33880795794908124E-016   6.04095871459612313E-012   4.36729916990280912E-014   1.00482966391678465E-013   5.40959430377946773E-015   9.40021164409749289E-015   6.21020609216803284E-016   4.11381693050541700E-018   5.76142346655323912E-019   1.40607055018936008E-016   2.36573156643868281E-017   9.99999999999999929E-041   1.61566606395010529E-013   1.84238425572518026E-018   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.00704582926024237E-019   9.99999999999999929E-041   7.56892144060822463E-007   2.21846339049827332E-011   2.49253038506383425E-012   1.22222993727627198E-011   4.26820436557321248E-020   5.65468562513973809E-019   5.20011090405760200E-026   4.68549595931211962E-029   9.99999999999999929E-041   9.99999999999999929E-041   2.32078317994741924E-019   9.36558862040649980E-014   1.85392926627903492E-020   5.44997430451926057E-022   2.95275741454328950E-027   9.99999999999999929E-041   4.34511269517683037E-017   1.16332017314807871E-017   1.07429742098665782E-020   2.20089696666344471E-017   2.28781424149108023E-035   1.33157917999543575E-020   1.47980692890618088E-031   1.20041119510949720E-013   9.90771561351777394E-018   1.17929701375624413E-012   2.48946887261279961E-017   4.48410041131569662E-018   9.99999999999999929E-041   6.47956349926883744E-021   6.06610663834263335E-011   9.99999999999999929E-041   4.09002123954089021E-029   1.36287365076521165E-012   1.85596936740946589E-022   2.10288337343238159E-014   5.70446199868635872E-021   9.78806374091500508E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   6.50000000000000000E+000   4.27238291666556247E-001   1.36923643799297823E+019   2.26000000000000000E+002   9.92841389999998937E+004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   6.38209915240846133E-026   5.34953677938524464E-019   5.88262727152473794E-028   2.12372999722055072E-029   2.62284760460341159E-014   2.62569322275867112E-004   1.26539025680815929E-004   3.36215259902161609E-017   9.65460969829366657E-013   9.01172431407588964E-014   1.64115015302578184E-004   1.99998441032055892E-002   3.98731552403904661E-012   1.95617752081132989E-010   3.70517950061908760E-035   9.25517937981378262E-026   3.78088443793916006E-015   6.24397036764166654E-013   4.99911903410808094E-004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.16330424916998973E-033   1.48602672932452691E-011   2.59574081731857348E-022   7.03552637043988731E-022   3.59798897232597761E-017   2.67302501809210637E-014   9.99999999999999929E-041   5.11009347748064155E-027   8.37713216963502178E-016   3.03826928626391078E-012   7.16593168723504765E-014   9.04193953946238147E-014   2.12180796505532600E-014   6.38188554122551994E-015   6.37943365148850316E-016   1.80380519373992171E-017   6.81945233438466250E-018   3.91723799329118459E-016   6.67163054842093954E-017   9.99999999999999929E-041   1.62208207099475106E-013   5.85085882119798919E-018   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   3.95250571893428916E-020   9.99999999999999929E-041   7.56746298388172132E-007   2.20478176417173108E-011   2.04062528422403001E-012   8.59856622267930281E-012   4.18968704389828153E-020   7.29364960478558498E-019   5.24925069461674066E-026   3.74247558199520534E-029   9.99999999999999929E-041   9.99999999999999929E-041   6.21374491538745868E-019   5.34236777767471904E-014   1.00977799359188686E-020   1.19942006121354216E-021   1.75019689980985760E-027   9.99999999999999929E-041   7.58355880340473538E-017   9.94310895376019632E-018   4.10206169051786083E-021   2.03660179107548760E-017   3.80846457740913074E-035   3.72183272875782007E-020   1.77533856151275835E-031   7.23783364696767765E-014   4.67724342236720029E-018   1.17381949228455004E-012   6.65124327366228630E-018   2.25271641293138210E-017   9.99999999999999929E-041   2.17892858093367336E-021   6.06640324503507441E-011   9.99999999999999929E-041   6.07956380057829392E-029   8.19012240812519726E-013   7.04227361041556929E-023   2.10274688142878561E-014   5.69519679034775192E-021   9.78946263568740926E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   7.50000000000000000E+000   3.67612717435111591E-001   1.22137985032285676E+019   2.18000000000000000E+002   9.92841389999998937E+004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.74848955456891032E-026   5.09492440980115541E-019   8.98555931847918754E-028   2.12373257960672183E-029   3.62542745371367131E-014   2.62609162326890664E-004   5.82633676734853068E-005   3.65787568957376401E-017   1.80073022679964782E-012   5.13590400509843721E-013   1.64157112872811962E-004   1.99998155770223507E-002   3.81081760960237657E-012   1.61967512973693139E-010   5.28506290930526624E-035   9.75817670691370987E-026   3.00003664445671539E-015   5.30613587242466372E-013   4.99891429264813611E-004   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   2.05411567831623053E-032   1.50588958988183855E-011   3.39057645909666082E-022   4.94591012627114368E-022   1.83941188342014225E-017   1.43052073997014754E-014   9.99999999999999929E-041   6.19857747064504509E-027   7.69827332342999142E-016   1.30693325467698523E-012   1.02983250386806928E-013   7.10142253218129995E-014   6.25764035189749990E-014   4.38868092898583488E-015   6.61748839804728100E-016   7.01578162597443441E-017   5.84961599442686929E-017   9.37720597949923929E-016   1.59791017791989043E-016   9.99999999999999929E-041   1.62939659504240146E-013   1.75081480543498553E-017   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   9.99999999999999929E-041   1.06778515728362634E-020   9.99999999999999929E-041   7.56567071210867867E-007   2.18879202598749739E-011   1.27785876662334012E-012   5.58896967444950805E-012   4.10903048134034459E-020   2.83166560043629337E-019   5.24599921819177599E-026   3.28090027161691177E-029   9.99999999999999929E-041   9.99999999999999929E-041   5.37418254891037832E-019   3.05619368610282514E-014   5.26956957150495179E-021   1.70964311310645506E-021   1.33226766408264452E-027   9.99999999999999929E-041   1.30586226968936799E-016   9.30072192368342530E-018   1.69623124889259172E-021   1.85780205793522250E-017   6.30026929293863708E-035   2.50467110545399361E-019   2.18141242031649076E-031   2.85182061444258938E-014   2.47438897182490763E-018   1.16831466273685210E-012   1.71290030655363862E-018   7.00786791320635670E-017   9.99999999999999929E-041   4.67403912970976717E-022   6.06659827386709843E-011   9.99999999999999929E-041   8.21662011954403373E-029   2.77049295484383893E-013   2.91665349020049019E-023   2.10263037222175789E-014   5.66253758098955806E-021   9.79014506507372761E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
